batch,record_kind,source_path,source_heading,repository,original_path,normalized_path,rule
micro-09,content-unit,consulting/consulting-engagement-model.md,Oferta 9 — Limited-Scope Evidence Review,ai-agent-governance-consulting,services/engagement-model.md,docs/engagement-model.md,canonical-consulting-tree
micro-09,content-unit,consulting/consulting-engagement-model.md,Packaging comercial,ai-agent-governance-consulting,services/engagement-model.md,docs/engagement-model.md,canonical-consulting-tree
micro-09,content-unit,consulting/consulting-engagement-model.md,Participantes do cliente,ai-agent-governance-consulting,services/engagement-model.md,docs/engagement-model.md,canonical-consulting-tree
micro-09,content-unit,consulting/consulting-engagement-model.md,Problema,ai-agent-governance-consulting,services/engagement-model.md,docs/engagement-model.md,canonical-consulting-tree
micro-09,content-unit,consulting/consulting-engagement-model.md,Proposta de valor,ai-agent-governance-consulting,services/engagement-model.md,docs/engagement-model.md,canonical-consulting-tree
micro-09,content-unit,consulting/consulting-engagement-model.md,Pré-condições,ai-agent-governance-consulting,services/engagement-model.md,docs/engagement-model.md,canonical-consulting-tree
micro-09,content-unit,docs/architecture/capability-to-technology.md,Capacidades a mapear,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Decision gate,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Evidências,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Failure modes,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Mapeamento de capability para tecnologia,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Método,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Métricas,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Objetivo,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Por que o mapeamento é um artefato separado,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Quando o mapeamento exige ADR,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/capability-to-technology.md,Regra do source of truth,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,ADR-0001 — Núcleo canônico modular e mappings por fornecedor,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Consequências negativas,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Consequências positivas,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Contexto,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Critérios de reversão,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Opção A — README monolítico,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Opção B — Framework centrado em Agent 365,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Opção C — Livro independente copiado dos documentos,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Opção D — Núcleo modular + publicação gerada,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0001-canonical-modular-framework-and-vendor-mappings.md,Opções consideradas,ai-agent-governance-framework-next,archive/source-history/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,project/history/source-repository/adrs/0001-canonical-modular-framework-and-vendor-mappings.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,"ADR-0002 — Policy modular, neutralidade estrita e boundary comercial",ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Consequências negativas,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Consequências positivas,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Contexto,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Critérios de validação,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Evidência da decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Forças e constraints,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Opção A — Manter Policy v1 como baseline e consultoria em `docs/executive/`,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Opção B — Criar uma nova policy monolítica e manter mappings no núcleo,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,"Opção C — Policy modular canônica, vendors opcionais e consultoria separada",ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Opções consideradas,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,Riscos e mitigação,ai-agent-governance-framework-next,archive/source-history/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,project/history/source-repository/adrs/0002-modular-policy-vendor-neutrality-and-commercial-boundary.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,ADR-0007 — Site de documentação gerado a partir do corpus canônico,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Configuração externa necessária,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Consequências negativas,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Consequências positivas,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Contexto,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Critérios de validação,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Evidência da decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Forças e constraints,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Opção A — Jekyll nativo servindo `docs/`,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Opção B — Página única gerada do handbook,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Opção C — MkDocs Material com staging que preserva a estrutura,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Opções consideradas,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/architecture/decisions/0007-documentation-site-build.md,Riscos e mitigação,ai-agent-governance-framework-next,archive/source-history/adrs/0007-documentation-site-build.md,project/history/source-repository/adrs/0007-documentation-site-build.md,archive-to-project-history
micro-09,content-unit,docs/devex/README.md,Building blocks,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-09,content-unit,docs/devex/README.md,Developer experience e paved road,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-09,content-unit,docs/devex/README.md,Golden path,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-09,content-unit,docs/devex/README.md,Métricas,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Component,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Data e test set,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Evaluation strategy,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,"Evaluations, quality gates e release evidence",ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Evidências,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Failure modes,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,LLM-as-judge,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Métricas,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Objetivo,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Outcome,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Pirâmide de avaliação,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Promotion gate,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Quality dimensions,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Release evidence package,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Runtime evaluation,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Sources,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,System/chain,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/evaluations/README.md,Thresholds,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,1. Cinco planos complementares,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,1.1 Estratégia e valor,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,1.2 Control plane,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,1.3 Assurance plane,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,1.4 Adoption and support plane,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,1.5 Runtime and value plane,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,2. Frontier Firm como modelo de maturidade,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,3. Governança proporcional e matricial,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,4. Dados AI-ready e data mesh,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,"5. Registry, blueprint e lifecycle",ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,6. Integrações de fronteira e MCP,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,"7. Medição: controle, adoção e valor",ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,8. Implicações para o framework vendor-neutral,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,9. Conclusão,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Adoção e valor,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Controle,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Fontes analisadas,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Limitações e horizonte de validade,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Microsoft Customer Zero: governança e operação de agentes em escala,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Propósito,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Sources,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Síntese executiva,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/explanations/microsoft-agent-governance-case-study.md,Visual do caso de estudo,ai-agent-governance-framework-next,references/case-studies/microsoft-customer-zero-agent-governance.md,research/case-studies/microsoft-customer-zero-agent-governance.md,case-study-to-research
micro-09,content-unit,docs/fundamentals/README.md,Agent blueprint,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Assessment,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Build time,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Build time e runtime,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Conceitos que não devem ser confundidos,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Control,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Escopo do framework,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Evidence package,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Fundamentos de governança de IA e agentes,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Governança coordenada e distribuída,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Hierarquia de evidência,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Lifecycle canônico,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,O que o framework não garante,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Objetos canônicos,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Por que agentes mudam o problema,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Princípios,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Registry,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Runtime,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
micro-09,content-unit,docs/fundamentals/README.md,Sources,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/01-mandate-scope-and-principles.md,source-specific-master-chapter
